date,preco_petroleo_mensal,producao_aco_bruto,producao_ferro_gusa,producao_laminados,export_minerais_metalicos_fob,export_minerais_metalicos_quantum,export_minerais_metalicos_preco,export_metalurgia_fob,utilizacao_capacidade_industrial,emprego_industrial,faturamento_real_industrial
2014-01-01 02:00:00,102.219275362319,2763.104,2102.952,2026.777,28401.07,77.04,170.24,1534.6391,80.8,113.6,116.2
2014-02-01 02:00:00,104.933833333333,2621.952,1949.064,1998.324,,71.63,167.09,1279.0716,81.4,114.5,121.5
2014-03-01 03:00:00,104.260158730159,2979.472,2238.002,2279.064,,77.75,163.49,1135.1419,80.8,114.4,125.0
2014-04-01 03:00:00,104.999848484848,2773.487,2076.291,2210.691,,77.33,146.03,1426.4665,81.1,114.4,124.1
2014-05-01 03:00:00,105.787575757576,2891.691,2181.888,2087.139,,97.33,146.13,1220.6129,81.3,114.5,129.6
2014-06-01 03:00:00,108.547936507937,2718.474,2203.266,1972.757,,91.35,137.49,1357.7837,80.0,113.8,118.7
2014-07-01 03:00:00,105.456231884058,2969.407,2357.12,2100.286,,98.29,120.24,1687.6391,81.7,113.4,125.9
2014-08-01 03:00:00,100.109047619048,2963.39,2441.311,2099.596,,89.5,120.29,1449.9343,81.8,113.1,129.7
2014-09-01 03:00:00,95.8348484848485,2874.88,2418.174,2166.998,,103.5,118.76,1740.5457,82.3,112.6,134.5
2014-10-01 03:00:00,86.1228985507246,3052.4,2434.747,2192.785,,98.09,106.26,1711.08,82.6,112.2,140.3
2014-11-01 02:00:00,77.0188333333333,2666.147,2162.414,2041.72,,81.8,106.37,1532.9504,81.9,111.7,130.4
2014-12-01 02:00:00,60.6230434782609,2622.63,2451.077,1729.218,,118.59,95.4,1689.5912,78.7,110.1,120.7
2015-01-01 02:00:00,47.6609090909091,2995.593,2500.763,2007.832,16653.8,81.12,93.62,1681.0718,79.6,110.0,106.8
2015-02-01 02:00:00,55.0103333333333,2666.853,2172.337,1997.281,,80.65,90.15,1288.7682,78.8,109.6,109.3
2015-03-01 03:00:00,52.8745454545455,2768.357,2278.778,2160.704,,95.65,82.67,1656.4497,80.6,109.4,126.2
2015-04-01 03:00:00,57.5462121212121,2897.342,2372.167,2049.095,,93.81,73.8,1194.471,80.4,108.7,111.5
2015-05-01 03:00:00,62.5868253968254,2983.106,2452.68,1909.18,,88.73,64.58,1385.6338,79.7,108.2,116.0
2015-06-01 03:00:00,61.415303030303,2776.468,2343.848,1849.641,,105.48,70.74,1536.9137,79.0,107.2,116.0
2015-07-01 03:00:00,54.671884057971,2876.648,2378.113,1925.129,,107.92,76.27,1575.2562,78.8,106.1,117.4
2015-08-01 03:00:00,46.1425396825397,2798.697,2365.971,1846.621,,87.55,66.78,1384.7632,78.3,105.1,119.8
2015-09-01 03:00:00,46.2439393939394,2500.816,2212.049,1672.381,,110.5,66.22,1604.5151,78.3,104.5,122.6
2015-10-01 03:00:00,47.0115151515151,2982.512,2445.078,1888.953,,100.17,65.82,1367.4508,79.1,103.5,119.6
2015-11-01 02:00:00,43.0925396825397,2547.996,2170.263,1844.001,,82.37,63.58,1101.879,78.2,102.2,111.7
2015-12-01 02:00:00,36.6865217391304,2463.199,2292.573,1520.279,,125.31,60.39,1387.6257,75.6,100.2,103.2
2016-01-01 02:00:00,30.4292063492063,2515.7,2123.33,1629.177,15815.85,86.21,52.76,1224.7343,76.0,99.2,91.1
2016-02-01 02:00:00,31.2709523809524,2453.03,1936.566,1715.426,,92.11,48.72,1121.5909,76.5,99.0,98.4
2016-03-01 03:00:00,37.7146376811594,2529.206,2097.748,1770.338,,93.15,53.5,1389.5006,77.4,99.1,107.8
2016-04-01 03:00:00,41.2287301587302,2321.756,1854.489,1650.104,,85.91,66.8,1160.1115,77.3,99.2,100.3
2016-05-01 03:00:00,46.3089393939394,2612.378,2115.0,1744.087,,100.21,77.93,1398.7324,77.4,98.9,101.9
2016-06-01 03:00:00,48.3283333333333,2576.69,2149.622,1789.824,,88.96,74.11,1368.6061,77.3,98.4,106.6
2016-07-01 03:00:00,44.6465079365079,2841.267,2361.876,1929.252,,85.05,68.14,1224.82,76.6,98.2,100.7
2016-08-01 03:00:00,45.2576811594203,2960.97,2391.591,1902.541,,103.22,73.09,1548.7623,77.6,98.5,105.1
2016-09-01 03:00:00,45.4177272727273,2788.269,2296.826,1827.894,,107.93,79.25,1407.2101,77.4,98.0,103.2
2016-10-01 03:00:00,50.0085714285714,2966.38,2482.535,1953.035,,88.33,76.17,1201.6177,77.5,97.6,98.7
2016-11-01 02:00:00,45.4842424242424,2672.537,2320.969,1793.637,,93.8,79.46,1368.5255,77.0,96.7,101.2
2016-12-01 02:00:00,53.0707575757576,2404.204,2214.319,1415.476,,113.35,96.04,1508.4763,74.8,95.2,97.2
2017-01-01 02:00:00,53.9472727272727,2868.134,2293.366,1798.843,22390.58,89.39,106.31,1498.1181,75.8,94.5,84.3
2017-02-01 02:00:00,54.6136666666667,2611.526,2073.46,1722.313,,79.51,106.63,1325.5462,75.1,94.6,87.5
2017-03-01 03:00:00,51.0131884057971,2887.216,2375.179,1962.526,,108.02,118.15,1656.1936,76.7,95.0,104.9
2017-04-01 03:00:00,52.5688333333333,2927.012,2409.201,1905.871,,73.61,123.99,1246.631,76.2,95.2,90.0
2017-05-01 03:00:00,50.0227536231884,2952.183,2497.984,1836.383,,106.58,90.65,1657.007,77.8,95.8,103.5
2017-06-01 03:00:00,46.3981818181818,2673.045,2285.293,1820.008,,102.42,78.58,1514.9814,77.0,95.7,101.9
2017-07-01 03:00:00,47.875873015873,2852.292,2337.139,1872.955,,96.58,74.74,1451.5971,77.6,95.7,102.4
2017-08-01 03:00:00,50.0817391304348,2981.321,2461.266,1963.148,,106.07,78.0,1729.6384,78.5,96.0,110.1
2017-09-01 03:00:00,53.0720634920635,2986.492,2441.65,1881.495,,100.84,96.21,1608.5723,78.3,96.2,107.0
2017-10-01 03:00:00,54.9613636363636,3095.382,2494.033,2125.586,,105.98,107.22,1848.0378,79.1,96.3,110.5
2017-11-01 02:00:00,60.0537878787879,3075.159,2470.478,2009.385,,101.98,87.81,1788.3993,78.8,96.0,108.0
2017-12-01 02:00:00,61.1230158730159,2867.874,2432.557,1791.687,,104.5,91.38,1909.6395,75.6,94.9,100.7
2018-01-01 02:00:00,66.166231884058,2913.796,2375.799,1922.323,23652.36,93.23,97.01,1952.8103,76.4,94.7,89.1
2018-02-01 02:00:00,63.5181666666667,2765.939,2176.177,1861.356,,75.04,102.45,1454.8083,76.5,95.1,91.0
2018-03-01 03:00:00,64.5465151515152,3113.184,2448.406,2129.796,,90.61,107.75,1688.0576,78.0,95.3,103.9
2018-04-01 03:00:00,68.9712698412698,2994.53,2361.357,2038.392,,81.99,107.97,1670.8049,78.1,96.0,97.6
2018-05-01 03:00:00,73.6369565217391,2724.472,2246.431,2026.739,,104.78,93.72,1322.8512,76.4,96.4,86.6
2018-06-01 03:00:00,72.3301587301587,2969.824,2379.624,1918.374,,104.44,91.71,1970.5089,77.3,96.1,111.5
2018-07-01 03:00:00,73.0243939393939,3086.315,2483.175,1947.124,,112.71,97.82,1471.6178,78.1,96.0,106.7
2018-08-01 03:00:00,71.4578260869565,2914.206,2360.514,1906.043,,110.54,90.41,1340.9745,79.1,96.2,115.0
2018-09-01 03:00:00,75.4261666666667,3080.824,2535.17,2106.905,,98.99,99.8,1745.2641,78.2,96.3,107.6
2018-10-01 03:00:00,76.7663768115942,3223.519,2560.752,2128.201,,115.22,105.08,2229.5801,78.8,96.1,110.3
2018-11-01 03:00:00,62.3675757575758,2911.253,2350.187,2053.58,,102.98,103.37,1887.1003,78.1,95.7,107.4
2018-12-01 02:00:00,54.1787301587301,2708.686,2440.958,1656.851,,109.47,102.9,1772.3597,75.1,95.0,97.7
2019-01-01 02:00:00,56.7771014492753,3020.806,2451.106,1906.685,25823.9,106.99,96.79,2155.8176,76.0,94.9,88.7
2019-02-01 02:00:00,61.3093333333333,2746.747,2200.532,1865.086,,87.02,101.51,1361.7712,76.2,95.0,92.1
2019-03-01 03:00:00,64.0215873015873,2877.683,2355.977,2060.097,,70.0,118.15,1378.3958,77.1,95.3,97.0
2019-04-01 03:00:00,68.7619696969697,2970.006,2382.641,1941.502,,59.81,117.02,1636.5237,77.6,96.0,98.0
2019-05-01 03:00:00,66.5988405797102,2826.295,2295.396,2010.469,,87.51,126.55,1901.914,78.6,96.0,102.4
2019-06-01 03:00:00,59.5965,2882.544,2277.06,1801.014,,89.99,133.52,1759.3962,77.3,95.6,98.7
2019-07-01 03:00:00,61.5197101449275,2504.754,1879.477,1894.312,,103.33,141.21,1675.8204,78.1,95.5,104.5
2019-08-01 03:00:00,57.6509090909091,2536.573,1926.313,1895.443,,102.62,152.59,1709.3256,78.6,95.8,109.4
2019-09-01 03:00:00,60.0490476190476,2394.487,1906.233,1969.295,,96.96,122.77,1660.9023,78.5,95.8,108.4
2019-10-01 03:00:00,57.4852173913043,2690.47,2193.394,1886.739,,108.63,115.91,1864.2826,79.2,95.7,115.6
2019-11-01 03:00:00,60.1947619047619,2656.803,2179.277,1774.398,,86.32,119.95,1630.2507,79.1,95.3,108.3
2019-12-01 03:00:00,63.2230303030303,2461.766,2232.93,1482.443,,78.73,112.58,1467.7189,75.4,94.2,97.2
2020-01-01 03:00:00,61.5802898550725,2740.451,2184.244,2042.982,28861.3,79.08,125.47,1568.1193,76.6,94.5,91.5
2020-02-01 03:00:00,53.4491666666667,2772.437,2171.414,1898.458,,70.82,129.71,1328.9431,77.3,94.7,94.0
2020-03-01 03:00:00,32.2589393939394,2722.125,2095.206,1902.559,,64.29,121.03,1866.4404,75.8,94.3,98.1
2020-04-01 03:00:00,23.3387878787879,1929.293,1763.846,1278.48,,75.81,127.56,1470.23,66.5,92.5,70.3
2020-05-01 03:00:00,31.2688888888889,2255.698,1723.938,1432.067,,67.96,122.96,1596.2998,71.0,91.6,84.2
2020-06-01 03:00:00,39.7478787878788,2148.399,1687.461,1549.992,,89.91,121.57,1482.2533,72.5,91.4,96.1
2020-07-01 03:00:00,42.1815942028986,2626.427,2004.033,1656.616,,103.8,134.01,1494.768,76.5,91.0,108.9
2020-08-01 03:00:00,43.7898412698413,2759.058,2138.598,1846.36,,92.0,144.24,1520.5137,79.1,92.8,111.1
2020-09-01 03:00:00,40.9660606060606,2645.379,2003.657,1972.024,,110.92,157.27,1377.0751,80.3,94.2,119.9
2020-10-01 03:00:00,40.6087878787879,2853.744,2168.476,2176.778,,95.55,169.46,1546.1638,81.3,94.8,120.3
2020-11-01 03:00:00,42.9709523809524,3017.509,2347.576,1955.506,,88.78,168.89,1384.1408,80.6,94.9,114.2
2020-12-01 03:00:00,49.0247826086957,2944.336,2355.48,2095.458,,99.38,170.16,1748.3783,78.4,94.2,107.8
2021-01-01 03:00:00,53.9069841269841,3022.874,2431.003,2145.117,48711.3,87.29,179.99,1518.4853,79.1,94.6,96.9
2021-02-01 03:00:00,60.9491666666667,2867.058,2251.568,2064.048,,71.59,222.06,1712.3391,78.9,95.5,97.3
2021-03-01 03:00:00,64.0892753623188,2801.841,2179.484,2082.349,,88.69,233.21,2195.6311,80.8,96.0,110.7
2021-04-01 03:00:00,63.3593939393939,3037.1,2322.745,2225.375,,79.78,240.28,2040.5629,80.0,96.5,102.5
2021-05-01 03:00:00,66.6287301587302,3125.149,2415.616,2413.377,,79.57,243.8,1962.5562,80.6,97.1,108.1
2021-06-01 03:00:00,72.0645454545455,3068.51,2383.874,2229.776,,100.82,282.92,2128.9277,81.4,97.3,109.0
2021-07-01 03:00:00,73.0439393939394,3091.223,2470.382,2263.64,,93.63,288.52,2159.4459,82.6,97.6,110.1
2021-08-01 03:00:00,69.0639393939394,3203.383,2538.154,2303.741,,105.84,290.2,2287.9139,83.2,98.6,111.2
2021-09-01 03:00:00,73.0142424242424,3107.897,2483.77,2171.131,,102.3,223.8,2294.1804,82.7,99.0,110.9
2021-10-01 03:00:00,82.2222222222222,2968.449,2281.869,2160.9,,91.17,193.05,2254.902,82.6,98.8,106.9
2021-11-01 03:00:00,79.5478787878788,3133.901,2413.162,1938.687,,88.76,170.95,2429.8421,81.4,98.7,107.5
2021-12-01 03:00:00,73.1094202898551,2643.682,2338.453,1756.633,,101.18,146.82,2989.4646,77.8,97.8,103.9
2022-01-01 03:00:00,84.1169841269841,2937.003,2309.389,2016.547,32446.14,71.04,144.22,2388.5455,78.2,97.8,91.6
2022-02-01 03:00:00,92.4666666666667,2721.969,2105.566,1878.169,,60.48,172.34,2120.3699,79.6,98.0,94.3
2022-03-01 03:00:00,109.475652173913,3000.046,2282.074,2132.596,,86.56,184.49,2594.9206,81.6,97.9,110.7
2022-04-01 03:00:00,103.632063492063,2946.67,2335.645,2012.479,,75.66,185.76,2428.1867,80.6,98.0,99.5
2022-05-01 03:00:00,109.895909090909,2985.381,2269.757,1995.151,,77.66,194.72,2605.934,81.1,98.5,108.3
2022-06-01 03:00:00,114.742727272727,2933.027,2296.736,1936.794,,92.1,178.52,2950.1032,80.7,99.0,110.1
2022-07-01 03:00:00,102.496507936508,2845.561,2173.982,2147.631,,93.86,164.6,2563.3218,81.2,99.4,108.0
2022-08-01 03:00:00,95.676231884058,2889.893,2234.425,2110.927,,101.6,147.14,2469.0024,81.8,99.7,118.8
2022-09-01 03:00:00,88.250303030303,2786.556,2174.346,1860.389,,111.66,141.27,2290.5868,81.6,100.1,112.8
2022-10-01 03:00:00,90.74,2907.374,2293.918,2008.772,,80.51,130.69,2086.6122,81.2,100.2,112.3
2022-11-01 03:00:00,86.5380303030303,2636.321,2114.857,1910.813,,91.84,127.98,2206.0685,80.9,100.0,112.0
2022-12-01 03:00:00,78.3136363636364,2499.694,2222.621,1423.767,,99.34,121.37,2224.1438,77.2,98.9,106.4
2023-01-01 03:00:00,81.0793939393939,2728.997,2212.518,1837.123,35043.76,75.61,137.72,2190.6131,76.7,99.4,91.7
2023-02-01 03:00:00,80.645,2468.969,2015.438,1769.962,,74.4,152.78,1894.2103,77.4,99.3,94.1
2023-03-01 03:00:00,76.9585507246377,2722.24,2155.534,1874.099,,87.65,160.12,2586.218,79.1,98.6,110.9
2023-04-01 03:00:00,82.0236666666667,2768.181,2149.724,1921.124,,81.02,160.27,1917.548,78.3,99.1,94.4
2023-05-01 03:00:00,74.07,2789.967,2199.877,1895.671,,102.75,155.7,2374.7496,79.3,98.9,106.8
2023-06-01 03:00:00,73.3371212121212,2571.168,2049.716,1621.779,,111.92,136.63,2331.3117,78.0,99.0,109.0
2023-07-01 03:00:00,78.8404761904762,2737.343,2167.393,1925.452,,94.34,141.11,1977.4436,78.1,99.2,101.0
2023-08-01 03:00:00,84.2213043478261,2760.886,2123.295,1881.516,,111.16,144.09,2063.8147,79.7,99.2,114.4
2023-09-01 03:00:00,91.717619047619,2585.646,2156.705,1832.501,,114.29,146.57,1788.1245,79.6,99.4,108.9
2023-10-01 03:00:00,87.7348484848485,2645.469,2082.951,1823.862,,107.39,150.83,1998.4194,80.7,99.8,109.1
2023-11-01 03:00:00,80.8009090909091,2722.332,2210.101,1814.418,,98.5,150.98,1832.8349,79.1,99.8,107.4
2023-12-01 03:00:00,75.71,2528.977,2195.358,1653.117,,125.57,160.83,1976.5256,76.8,98.7,100.7
2024-01-01 03:00:00,77.5650724637681,2732.632,2120.827,2012.813,35053.6,94.84,170.9,1845.0678,76.4,99.5,92.0
2024-02-01 03:00:00,80.6561904761905,2775.033,2116.854,1872.171,,85.75,175.07,1588.1054,78.1,100.1,98.7
2024-03-01 03:00:00,84.3336507936508,2773.146,2235.06,1967.86,,83.38,167.19,1988.0881,78.8,100.4,106.8
2024-04-01 03:00:00,88.3971212121212,2711.574,2075.679,1942.408,,96.96,149.56,1905.9376,80.2,100.8,107.1
2024-05-01 03:00:00,82.5591304347826,2576.464,2089.617,1896.328,,100.46,141.26,1843.1954,78.9,101.0,104.5
2024-06-01 03:00:00,82.3141666666667,2850.48,2251.583,1884.487,,101.07,145.59,1838.6601,79.6,101.2,111.7
2024-07-01 03:00:00,83.7326086956522,3100.107,2375.872,2160.762,,118.96,140.05,2489.3688,79.6,101.5,117.8
2024-08-01 03:00:00,78.5969696969697,3005.301,2302.415,2100.89,,105.0,136.29,1886.8109,80.5,102.1,121.3
2024-09-01 03:00:00,72.4192063492063,2894.263,2221.29,2072.806,,114.72,129.36,2002.7862,81.5,102.6,117.2
2024-10-01 03:00:00,74.5002898550725,3070.396,2331.065,2127.079,,104.86,122.93,2231.2355,81.3,102.8,124.1
2024-11-01 03:00:00,72.5142857142857,2781.43,2158.243,1952.26,,112.31,134.28,1964.056,80.1,102.7,118.6
2024-12-01 03:00:00,72.4609090909091,2609.369,2229.691,1702.258,,100.7,137.53,2130.4408,75.3,101.6,106.1
2025-01-01 03:00:00,78.2144927536232,2769.952,2194.741,1953.364,34887.17,94.18,138.91,2292.5419,76.0,102.2,103.1
2025-02-01 03:00:00,74.352,2675.986,2053.654,1844.726,,77.62,133.05,1968.5426,77.6,103.0,106.4
2025-03-01 03:00:00,70.9861904761905,2881.835,2242.85,2042.231,,92.09,139.93,2107.5813,78.4,103.0,113.7
2025-04-01 03:00:00,66.3410606060605,2644.864,2078.591,2012.514,,98.05,135.67,2024.8088,77.8,102.9,107.9
2025-05-01 03:00:00,63.3001515151515,2705.611,2121.155,2015.341,,108.55,131.04,2236.6354,77.9,103.0,113.7
2025-06-01 03:00:00,69.2487301587301,2833.962,2239.382,1990.566,,103.64,130.64,2137.2503,79.1,103.0,111.5
2025-07-01 03:00:00,69.6624637681158,2802.571,2188.539,1988.054,,130.11,129.29,2456.3792,78.1,103.1,116.4
2025-08-01 03:00:00,67.1655555555555,2870.446,2220.661,1979.622,,116.74,129.9,2125.8776,79.9,103.6,112.6
2025-09-01 03:00:00,67.1684848484848,2814.361,2172.171,1971.489,,110.23,138.88,2081.2522,79.9,103.6,115.5
2025-10-01 03:00:00,63.1449275362318,3001.655,2320.727,2025.246,,126.35,144.29,2377.9946,80.9,103.4,114.2
2025-11-01 03:00:00,62.6975,2822.988,2215.508,2047.812,,98.03,150.66,2225.7575,78.2,102.9,108.6
2025-12-01 03:00:00,60.5598484848485,2584.7,2254.95,1513.24,,131.86,146.47,2652.8882,73.4,101.2,101.8
2026-01-01 03:00:00,62.4013636363636,2738.718,2177.636,1879.629,,91.38,148.78,2468.4674,75.0,102.0,93.1
2026-02-01 03:00:00,67.4511666666666,2523.001,1985.828,1839.753,,,,,,,
